Company Name,Phone,Address,Years in Business,Owner,Website,Search Term,City,Timestamp
"Rockrose Irrigation","(208) 867-1494","Boise, ID 83716","19","Mr. Kyle Branscombe, Owner","","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Absolute Irrigation Maiintenance Inc","(208) 658-1483","","27","Mr. Robert Kovaleski, president","","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Forever Green (The Organic Difference)","(208) 344-8300","Boise, ID 83714-6408","27","Mr. Brian Pooley, President","","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Landscape Technologies LLC","(208) 559-5013","","16","Mr. Randy Sohn Jr., Owner","https://www.landscapetechidaho.com/","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Bee Boise's Best Underground","(208) 949-3254","Boise, ID 83703-4805","16","Mr. Buzz Baker, Owner","https://www.boisewatersewer.com/Sites/US/ID/Eagle/BeeBoisesBestUnderground-78648/Web/Home.htm","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Green Lawn Care and Landscape, Inc","(208) 376-4967","","40","Ms. Sarah Soto-Rodriguez, Office Manager","https://www.greenlawncareinc.com/","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Gingerich Site & Underground, Inc.","(208) 853-2115","","19","Mr. Travis Gingerich, President","","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Gingerich Site & Underground, Inc.","(208) 853-2115","","19","Mr. Travis Gingerich, President","","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Western Irrigation Inc.","(208) 631-0438","Caldwell, ID 83607-8477","26","Mr. Monte Brown, President","","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Pioneer Irrigation District","(208) 459-3617","Caldwell, ID 83606","124","Mark Zirschky, Superintendent","https://www.pioneerirrigation.com/","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Down Under Irrigation & Turf, Inc.","(208) 467-7111","Nampa, ID 83686","30","Mr. Harold King, Owner","","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Mesa Park Irrigation Company","(208) 452-3542","Fruitland, ID 83619-0702","47","Mr. Ted Pettet, President","","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Warrington Irrigation, Inc.","(541) 889-9063","Ontario, OR 97914-1108","26","Mr. Richard Warrington, President","https://www.warringtonirrigation.com/","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Rainy Day, Inc.","(208) 407-5123","Caldwell, ID 83607-7724","30","Mr. Ronald Schaffeld, Owner","https://www.landscaperboise.com/","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Don's Irrigation LLC","(208) 644-9206","Jerome, ID 83338","29","Mr. Don Ford, Member","https://donsirrigation.com/","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"A & G Irrigation Inc","(208) 324-9551","Jerome, ID 83338-5666","26","Mr. Max Auker, President","https://www.aandgirrigation.com/","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Irrigation Pipe","(208) 554-3152","Moore, ID 83255","17","Mr. Leon Powell","","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Irrigation Center","(208) 527-3075","Arco, ID 83213","41","Terrel Kidd, Owner","","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Irrigation Center","(208) 527-3075","Arco, ID 83213","41","Terrel Kidd, Owner","","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Gene's Repair & Irrigation","(208) 678-5716","Burley, ID 83318-5216","45","Gene Jensen, Owner","","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Clearwater Pump & Irrigation LLC","(541) 573-1260","Burns, OR 97720-2309","18","Mr. Matt Nonnenmacher, Member","","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Magic Valley Irrigation Supply","(208) 678-3101","Burley, ID 83318-5687","17","Mr. Jeff Roberts, Owner","","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Butte Irrigation, Inc.","(208) 438-8103","Paul, ID 83347-8839","49","Mr. Kade Beck, Owner","https://butteirrigation.com/","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Harney Pump & Irrigation LLC","(541) 573-2400","Burns, OR 97720-9410","21","Mr. Tod Vanderdasson, Member","","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Butte Irrigation, Inc.","(208) 438-8103","Paul, ID 83347-8839","49","Mr. Kade Beck, Owner","https://butteirrigation.com/","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"CJ Martin Construction LLC","(208) 866-7122","Nampa, ID 83686-9434","18","Mr. Curtis Martin, Owner","","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Green City Landscape, Inc.","(208) 344-2244","Nampa, ID 83687","30","Mr. Pat Hurley, Owner","https://www.greencitylandscapeinc.com/","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Interwest Supply","(208) 453-9155","Caldwell, ID 83607","32","Ms. Maggie Irish","","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"ProVision Landscape","(208) 888-5497","","29","Mr. Eric Toney, CEO","https://www.pvlidaho.com/","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Evergreen Sprinkler Co. Inc.","(208) 342-1771","Garden City, ID 83714-6612","68","Mr. Nick Ragsdale, President/Director","https://www.evergreensprinklersupply.com/","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Sagehorn Landscaping","(208) 794-2770","Meridian, ID 83646","26","Mr. Mike Sagehorn, Owner","https://www.sagehornlandscaping.com/","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"ProVision Landscape","(208) 888-5497","","29","Mr. Eric Toney, CEO","https://www.pvlidaho.com/","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Pipeline Inspection Services, Inc.","(208) 465-3444","Nampa, ID 83687","21","Mr. Darin Barnes, President","","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Pipeline Inspection Services, Inc.","(208) 465-3444","Nampa, ID 83687","21","Mr. Darin Barnes, President","","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Bee Boise's Best Underground","(208) 949-3254","Boise, ID 83703-4805","16","Mr. Buzz Baker, Owner","https://www.boisewatersewer.com/Sites/US/ID/Eagle/BeeBoisesBestUnderground-78648/Web/Home.htm","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Landscape Technologies LLC","(208) 559-5013","","16","Mr. Randy Sohn Jr., Owner","https://www.landscapetechidaho.com/","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"JTS Farmstore LLC","(208) 366-2538","Glenns Ferry, ID 83623-2749","26","Mrs. Lea Ann T Schrader, Member","https://www.jtsfarmstore.com/","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Eden Sprinkler and Landscape Construction, LLC","(208) 459-3579","","26","Mr. Mark J Oller, Owner","https://edenlandscaping-asphalt.com/","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Eden Sprinkler and Landscape Construction, LLC","(208) 459-3579","","26","Mr. Mark J Oller, Owner","https://edenlandscaping-asphalt.com/","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Showalter Construction Company, Inc.","(208) 896-4536","","47","Ms. Sue D Showalter, Vice President","https://www.showalterconst.com/","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Timberlake Construction, LLC","(208) 573-4397","","22","Mr. Louis S. Krall, Member","https://www.timberlakeconstructionllc.com/","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"KT Landscaping Inc","(541) 786-5050","La Grande, OR 97850","21","Mr. Roger Kerry Tweit, President","","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"J R Pivot Service","(208) 878-5777","Burley, ID 83318-1463","34","Mr. Jorge Rios, Owner","","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Magic Valley Compost","(208) 324-4536","Jerome, ID 83338-5338","25","Mr. Ray Silene, Owner","https://www.magicvalleycompost.com/","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Rain for Rent","(208) 438-5065","Paul, ID 83347","30","Mr. Brent Peterson, Principal","https://rainforrent.com/","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Rain for Rent","(208) 438-5065","Paul, ID 83347","30","Mr. Brent Peterson, Principal","https://rainforrent.com/","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Classic Landscape","(541) 523-7261","Baker City, OR 97814-2541","28","Mr. Donald Fink, Owner","","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Kimberly Nurseries, Inc.","(208) 733-2717","Twin Falls, ID 83301","118","Mr. John Williams, General Manager","https://www.kimberlynurseries.com/","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Jay R Nelson","(541) 589-3772","Burns, OR 97720-0572","14","Mr. Jay Nelson, Owner","","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Jay R Nelson","(541) 589-3772","Burns, OR 97720-0572","14","Mr. Jay Nelson, Owner","","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Steelhead Landscape, Inc.","(208) 324-3233","Jerome, ID 83338-6357","45","Mr. Rod Morgan, Owner","https://www.steelheadlandscape.com/","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Gem State Plumbing, Inc.","(208) 324-6571","","17","Mr. Vincent Newkirk, Owner","https://www.gemstateplumbinginc.com/","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Gem State Plumbing, Inc.","(208) 324-6571","","17","Mr. Vincent Newkirk, Owner","https://www.gemstateplumbinginc.com/","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Lawnscapes, LLC","(208) 733-9446","Twin Falls, ID 83301-5419","43","Mr. Craig Stringer, Owner","","irrigation","Boise, ID","2025-04-05T18:54:07.487Z"
"Gerhard Borbonus Landscaping,Inc.","(208) 362-0525","Boise, ID 83706","53","Mr. Gerhard Borbonus, Owner","https://www.gblandscaping.com/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Westcoast Tree Care Inc","(800) 767-8733","Boise, ID 83702-3924","26","Mr. James M Mosher, President","https://www.westcoast-tree.org/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Mountain West Arbor Care","(800) 767-8733","Boise, ID 83702-3924","12","Mr. Jim Mosher, Owner","https://www.westcoast-tree.org/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Idaho Tree Preservation, LLP","(208) 424-0037","Boise, ID 83706","22","Ms. Janet Davis, Owner","https://www.idahotreepreservation.com/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"D&D Lawn Services","(208) 713-6875","Boise, ID 83706","16","Mr. Larry Gonzales, Owner","","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Terry's Tree Service, Inc.","(208) 362-3354","Boise, ID 83709-5544","16","Ms. Amy Wakagawa, Owner","https://www.terrystreeserviceinc.com/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"MKM Tree Service","(208) 323-1056","","19","Mr. Michael Miller, Owner","https://www.facebook.com/pages/M-K-M-Tree-Service/156007637771431","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Forever Green (The Organic Difference)","(208) 344-8300","Boise, ID 83714-6408","27","Mr. Brian Pooley, President","","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Timberline Tree Service","(208) 377-5663","","17","Ms. Pam Kirschner, Owner","","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Treasure Valley Premier Services LLC","(208) 484-6365","Boise, ID 83706-6721","21","Mr. James Feehan, Owner","https://treasurevalleyservices.com/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"A Tree Company LLC","(208) 880-3413","","19","Mr. Erik L Burkholder, Owner","https://www.atreecompanyboise.com/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Country Wide Tree Care","(208) 378-1868","Boise, ID 83703-4146","18","Mr. James Molinaro, Owner","","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Landscape Technologies LLC","(208) 559-5013","","16","Mr. Randy Sohn Jr., Owner","https://www.landscapetechidaho.com/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Brown Tree Service LLC","(208) 860-0904","Boise, ID 83709-3743","18","Mr. James Brown, Member","https://www.stumpgrinderjim.com/home","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"A&A Stump Removal & Shrub Care","(208) 713-0835","Boise, ID 83703-5108","21","Mr. Joe M Neal, Owner/Operator","https://aa-stump-removal-shrub-care.business.site/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"LuckE13 Landscape Services Corporation","(208) 562-8813","","13","Mr. Mike Kyle, President/COO","https://www.lucke13landscape.com/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Little Tree","(208) 286-6875","","19","Ms. Jessica Southern, Owner","","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Arborman Tree Care","(208) 286-6875","","11","Ms. Jessica Southern, Managing Member","https://arbormantreecare.net/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Gerhard Borbonus Landscaping,Inc.","(208) 362-0525","Boise, ID 83706","53","Mr. Gerhard Borbonus, Owner","https://www.gblandscaping.com/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"A Tree Company LLC","(208) 880-3413","","19","Mr. Erik L Burkholder, Owner","https://www.atreecompanyboise.com/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"LuckE13 Landscape Services Corporation","(208) 562-8813","","13","Mr. Mike Kyle, President/COO","https://www.lucke13landscape.com/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Senske Services","(877) 944-4007","Boise, ID 83709-0537","78","Mr. Christopher Senske, President","https://senske.com/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Kip's Clean Cut LLC","(208) 860-5085","Boise, ID 83704-5540","20","Mr. Kip Fuhriman, Owner","https://www.kipscleancut.com/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Home Depot","(208) 375-1186","Boise, ID 83704","46","Manager, Manager","https://www.homedepot.com/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Pro Care Landscape Management, Inc.","(208) 288-5589","Boise, ID 83714-1456","38","Mr. Kevin Allen, General Manager","https://procareidaho.com/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Green Lawn Care and Landscape, Inc","(208) 376-4967","","40","Ms. Sarah Soto-Rodriguez, Office Manager","https://www.greenlawncareinc.com/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Westover Landscape","(208) 921-3368","Boise, ID 83704-6900","10","Mr. Christian Westover, Owner","","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Cutting Edge Landscape","(208) 378-4588","Boise, ID 83714-6054","29","Mr. Bob Wheeler, Member","https://www.cuttingedgelandscape.com/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Conner Tree Service","(208) 412-6695","","14","Mr. Sean Conner, Managing Member","","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"AJ's Tree Preservation","(208) 336-6036","Boise, ID 83719-0507","26","Mr. Arturo Lopez, Owner","","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Pro Care Landscape Management, Inc.","(208) 288-5589","Boise, ID 83714-1456","38","Mr. Kevin Allen, General Manager","https://procareidaho.com/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Endless Summer Landscape","(208) 629-9099","","20","Ms. Lindsay Breaux, Owner","","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Ada Tree and Shrub","(208) 362-2013","Boise, ID 83719","18","Ms. Monique Sorenson, Owner","","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Independent Tree Service","(208) 859-3415","Boise, ID 83703","32","Mr. John Lancaster, Owner","","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Done-Rite Tree Company, Inc.","(208) 362-0246","Boise, ID 83719","29","Ms. Tina Butcher, Co-Owner","https://www.doneritetreeco.com/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Everyday Lawn Care","(866) 283-9235","","14","Mr. Cordell Gardner, Owner","","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Green Services","(208) 939-7378","Boise, ID 83714-6077","18","Mr. Jamin Martin, President","https://www.mygreenservices.com/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"A Shade Greener Lawn Maintenance","(208) 860-7114","Boise, ID 83713-5121","22","Mr. John Stoeger, Owner","","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Forest Management, Inc.","(208) 362-1725","","51","Mr. Patrick L Atkins, President","https://www.fmitree.com/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Greenview Landscaping, LLC","(208) 412-5619","","15","Mr. Joel Voloshen, Owner","","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"TLC Landscape","(208) 859-9955","Boise, ID 83714","25","Mr. Todd Waggoner, Owner","https://www.tlcscape.com/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Rick's Landscape","(208) 283-4249","Boise, ID 83703","18","","","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Sawtooth Landscape & Tree Service LLC","(208) 871-1507","","15","Mr. David Graham, Owner","https://sawtoothboise.com/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Greenview Landscaping, LLC","(208) 412-5619","","15","Mr. Joel Voloshen, Owner","","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Woolf Tree Service Inc","(208) 342-1813","Eagle, ID 83616","46","Mr. Lynn Steadham, President/Owner","https://www.woolftreeserviceinc.com/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Holloway Tree Service","(208) 888-4242","Meridian, ID 83646","62","Mr. Harold Holloway, Owner","","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Meridian Tree Service","(208) 887-0055","Meridian, ID 83680","48","Mr. Dennis Moore, Owner","","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Climbing Sammy's Tree Service","(208) 409-8329","Kuna, ID 83634-1434","16","Mr. Samuel A Mortensen, Owner","https://www.climbingsammystreeservice.com/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Timmy's Tree Service","(208) 412-5647","","18","Mr. Tim Andra, Owner","https://www.timmystrees.com/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Advanced Contracting Tree Service","(208) 602-8266","","19","Mr. Randy Ducker, Owner","https://advancedcontractingtreeservices.com/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"His Resources Tree Service","(208) 467-7671","","30","Mr. Skeeter Lowe, Owner","","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Integrity Tree Service LLC","(801) 608-1761","Nampa, ID 83651","10","Steve Erickson, Managing Member","https://www.integritytreespecialists.com/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Parker Tree Service Inc.","(208) 461-8733","","88","Mr. Justin P Parker, Owner","https://www.parkertreeservice.net/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Creative Landscaping & Tree Service LLC","(208) 965-3800","Caldwell, ID 83605-8045","14","Ms. Kelly Garcia, Owner","https://creative777.com/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Parker Tree Service Inc.","(208) 461-8733","","88","Mr. Justin P Parker, Owner","https://www.parkertreeservice.net/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Chavco Tree & Landscape Services, Inc.","(208) 697-3407","Meridian, ID 83646","26","Mr. Joshua Chaves, President","https://www.chavcotreeboise.com/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Chavco Tree & Landscape Services, Inc.","(208) 697-3407","Meridian, ID 83646","26","Mr. Joshua Chaves, President","https://www.chavcotreeboise.com/","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"Stockdale Tree Care","(208) 884-8733","Meridian, ID 83642","21","Mr. Rick Stockdale, Owner","","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
"The Tree Guy","(208) 573-1798","Meridian, ID 83642","17","Kimble / Julie Johnson, Owner","","tree service","Boise, ID","2025-04-05T18:54:07.487Z"
